"d1","d2","d3","d4","d5","d6","d7","d8","d9","d19","d11","d12","d13","d14","d15","d16","d17","d18","d19.1","d20","d21","d22","class"
1,35,22250,1798,143,6000,178,183,11.7,8,191,1460,4585,1760,1515,2635,440,288,1300,80,59,121,0
1,35,22650,1798,143,6000,178,196,10.6,7.9,188,1430,4585,1760,1515,2635,470,288,1300,80,59,121,0
1,35,24150,1798,143,6000,178,183,12,8.3,198,1460,4585,1760,1515,2635,440,288,1300,80,59,121,0
1,35,26150,1798,143,6000,178,196,10.6,7.9,188,1430,4585,1760,1515,2635,470,288,1300,80,59,121,0
1,35,27650,1798,143,6000,178,183,12,8.3,198,1460,4585,1760,1515,2635,440,288,1300,80,59,121,0
2,35,21490,1968,140,4000,310,204,9.6,6.3,165,1540,4585,1760,1515,2635,430,288,1400,80,59,308,0
2,35,22990,1968,140,4000,310,204,9.6,6.3,165,1540,4585,1760,1515,2635,430,288,1400,80,59,308,0
2,35,24890,1968,140,4000,310,204,10,6.5,173,1540,4585,1760,1515,2635,430,288,1400,80,59,308,0
2,35,28390,1968,140,4000,310,204,10,6.5,173,1540,4585,1760,1515,2635,430,288,1400,80,59,308,0
1,35,19250,1798,143,6000,178,204,9.8,7.7,183,1320,4570,1760,1490,2635,530,400,1300,80,59,121,1
1,35,20750,1798,143,6000,178,204,9.8,7.7,183,1320,4570,1760,1490,2635,530,400,1300,80,59,121,1
1,35,22250,1798,143,6000,178,192,11.2,7.9,188,1350,4570,1760,1490,2635,500,400,1300,80,59,121,1
1,35,22250,1798,143,6000,178,204,9.8,7.7,183,1350,4570,1760,1490,2635,500,377,1300,80,59,121,1
1,35,23750,1798,143,6000,178,192,11.2,7.9,188,1380,4570,1760,1490,2635,470,377,1300,80,59,121,1
1,35,25750,1798,143,6000,178,204,9.8,7.7,183,1350,4570,1760,1490,2635,500,377,1300,80,59,121,1
1,35,27250,1798,143,6000,178,192,11.2,7.9,188,1380,4570,1760,1490,2635,470,377,1300,80,59,121,1
1,35,45950,1998,295,6500,366,240,5.4,10.2,243,1635,4505,1810,1480,2650,405,323,0,80,55,135,1
1,35,47950,1998,295,6500,366,242,6.3,10.5,250,1665,4505,1810,1480,2650,375,323,0,80,55,135,1
1,35,53850,1998,295,6500,366,242,6.3,10.5,250,1675,4505,1810,1480,2650,365,323,0,80,55,135,1
2,35,21490,1968,140,4000,310,207,9.6,6.1,160,1500,4570,1760,1490,2635,420,400,1400,80,59,308,1
2,35,22990,1968,140,4000,310,207,9.6,6.1,160,1500,4570,1760,1490,2635,420,400,1400,80,59,308,1
2,35,24490,1968,140,4000,310,207,9.7,6.4,169,1500,4570,1760,1490,2635,420,377,1400,80,59,308,1
2,35,27990,1968,140,4000,310,207,9.7,6.4,169,1500,4570,1760,1490,2635,420,377,1400,80,59,308,1
1,35,17790,1584,98,5000,150,181,12.6,7,166,1350,4485,1695,1480,2600,430,344,1200,50,50,108,2
1,35,19190,1584,98,5000,150,175,15.1,8.3,197,1370,4485,1695,1480,2600,410,344,1000,50,50,108,2
1,35,18490,1584,98,5000,150,181,12.6,7,166,1350,4485,1695,1450,2600,430,344,1200,50,50,108,2
1,35,19490,1997,135,5750,176,199,10,8.7,207,1395,4485,1695,1450,2600,385,344,1200,50,50,135,2
1,35,23690,2378,165,6000,217,200,10,9.4,223,1720,4765,1795,1655,2830,530,320,1600,80,65,162,7
1,35,26390,2378,165,6000,217,200,10,9.4,223,1720,4765,1795,1655,2830,530,320,1600,80,65,162,7
1,35,29990,2378,165,6000,217,190,11.7,10,237,1710,4765,1795,1655,2830,540,320,1800,80,65,162,7
2,35,24990,1968,140,4000,310,195,10.8,6.6,175,1795,4765,1795,1655,2830,550,320,2000,80,65,308,7
2,35,27690,1968,140,4000,310,195,10.8,6.6,175,1795,4765,1795,1655,2830,550,320,2000,80,65,308,7
2,35,29790,1968,140,4000,310,195,10.8,6.6,175,1775,4765,1795,1655,2830,570,320,2000,80,65,308,7
1,35,26990,2360,170,6000,232,190,9.6,9.4,225,1630,4640,1800,1680,2670,660,541,1500,80,60,162,6
1,35,28990,2360,170,6000,232,190,9.6,9.4,225,1630,4640,1800,1720,2670,660,541,1500,80,60,162,6
1,35,31990,2360,170,6000,232,190,9.6,9.4,225,1670,4640,1800,1720,2670,620,541,1500,80,60,162,6
1,35,33690,2360,170,6000,232,190,10.8,9.3,222,1700,4640,1800,1720,2670,590,541,1500,80,60,162,6
1,35,37390,2360,170,6000,232,190,10.8,9.3,222,1700,4640,1800,1720,2670,590,541,1500,80,60,162,6
2,35,28990,1968,140,4000,310,187,10.8,6.7,177,1730,4640,1800,1680,2670,630,541,2000,80,60,332,6
2,35,30990,1968,140,4000,310,187,10.8,6.7,177,1730,4640,1800,1720,2670,630,541,2000,80,60,332,6
2,35,34990,2179,156,4000,380,200,9.9,7.3,194,1810,4640,1800,1720,2670,600,541,2000,80,60,339,6
2,35,38690,2179,156,4000,380,200,9.9,7.3,194,1810,4640,1800,1720,2670,600,541,2000,80,60,339,6
1,35,46290,3828,248,6000,329,200,10,13.6,322,2110,4385,1875,1880,2545,420,290,2800,100,69,263,6
2,35,33990,3200,160,3800,381,177,12.1,9.2,244,2160,4385,1875,1850,2545,505,290,2800,100,69,532,6
2,35,37990,3200,160,3800,381,177,12.1,9.2,244,2160,4385,1875,1880,2545,505,290,2800,100,69,532,6
2,35,35890,3200,170,3800,373,177,13.2,10.5,278,2150,4385,1875,1850,2545,515,290,2800,100,69,494,6
2,35,39890,3200,170,3800,373,177,13.2,10.5,278,2150,4385,1875,1880,2545,515,290,2800,100,69,494,6
2,35,44990,3200,170,3800,373,177,13.2,10.5,278,2150,4385,1875,1880,2545,515,290,2800,100,69,494,6
1,35,50690,3828,250,6000,329,200,10.8,13.5,324,2290,4900,1875,1900,2780,620,215,3300,100,88,263,6
2,35,36990,3200,160,3800,381,177,12.8,9.3,246,2340,4900,1875,1870,2780,690,663,3300,100,88,532,6
2,35,41990,3200,160,3800,381,177,12.8,9.3,246,2340,4900,1875,1900,2780,690,215,3300,100,88,532,6
2,35,38890,3200,170,3800,373,177,14,10.6,280,2330,4900,1875,1870,2780,700,663,3300,100,88,494,6
2,35,43890,3200,170,3800,373,177,14,10.6,280,2330,4900,1875,1900,2780,700,215,3300,100,88,494,6
2,35,49390,3200,170,3800,373,177,14,10.6,280,2330,4900,1875,1900,2780,700,215,3300,100,88,494,6
2,35,22890,2477,136,4000,314,167,14.6,8.6,228,1845,5040,1750,1775,3000,1005,0,2700,50,75,416,10
2,35,23580,2477,136,4000,314,167,14.6,8.6,228,1845,5040,1750,1775,3000,1005,0,2700,50,75,416,10
2,35,25690,2477,136,4000,314,167,14.6,8.6,228,1865,5115,1750,1775,3000,985,0,2700,50,75,416,10
2,35,26380,2477,136,4000,314,167,14.6,8.6,228,1865,5115,1750,1775,3000,985,0,2700,50,75,416,10
2,35,28690,2477,136,4000,314,167,14.6,8.6,228,1880,5190,1800,1780,3000,970,0,2700,50,75,416,10
2,35,29380,2477,136,4000,314,167,14.6,8.6,228,1880,5190,1800,1780,3000,970,0,2700,50,75,416,10
2,35,29490,2477,167,4000,402,0,0,8.9,235,0,5190,1800,1780,3000,0,0,2700,50,75,416,10
2,35,30180,2477,167,4000,402,0,0,8.9,235,0,5190,1800,1780,3000,0,0,2700,50,75,416,10
2,35,27290,2477,136,4000,314,167,14.6,8.6,228,1935,5000,1750,1775,3000,915,0,2700,50,75,416,10
2,35,27980,2477,136,4000,314,167,14.6,8.6,228,1935,5000,1750,1775,3000,915,0,2700,50,75,416,10
2,35,30290,2477,136,4000,314,167,14.6,8.6,228,1955,5075,1800,1780,3000,895,0,2700,50,75,416,10
2,35,31790,2477,136,4000,314,165,17.8,9.5,252,1965,5075,1800,1780,3000,885,0,2700,50,75,416,10
2,35,30980,2477,136,4000,314,167,14.6,8.6,228,1955,5075,1800,1780,3000,895,0,2700,50,75,416,10
2,35,32480,2477,136,4000,314,165,17.8,9.5,252,1965,5075,1800,1780,3000,885,0,2700,50,75,416,10
2,35,31090,2477,167,4000,402,0,0,8.9,235,0,5075,1800,1780,3000,0,0,2700,50,75,416,10
2,35,32590,2477,167,4000,402,0,0,9.5,252,0,5075,1800,1780,3000,0,0,2700,50,75,416,10
2,35,31780,2477,167,4000,402,0,0,8.9,235,0,5075,1800,1780,3000,0,0,2700,50,75,416,10
2,35,33280,2477,167,4000,402,0,0,9.5,252,0,5075,1800,1780,3000,0,0,2700,50,75,416,10
1,36,45189,1796,111,5750,160,170,8,8.2,164,868,3890,1500,1290,2440,432,0,0,0,50,121,4
1,36,43009,1796,111,5750,160,170,8,8.2,164,868,3890,1500,1290,2440,432,0,0,0,50,121,4
1,36,47828,1796,111,5780,150,170,8,8.2,164,971,4017,1516,1315,2440,329,0,0,0,54,121,4
1,36,56833,2967,226,6150,285,216,0,9.8,0,950,3960,1700,1145,2490,450,0,0,0,55,202,4
1,36,98300,4398,325,5500,430,258,4.9,12.4,295,1000,4089,1753,1092,2525,0,0,0,0,70,297,4
1,37,11220,1240,65,5200,110,154,16.3,5.9,143,1021,3719,1660,1540,2432,454,251,800,50,46,87,0
1,37,11820,1240,80,5200,110,167,13.9,5.9,139,1021,3719,1660,1540,2432,454,251,800,50,46,87,0
1,37,14320,1240,80,5200,110,167,13.9,5.9,139,1021,3719,1660,1540,2432,454,251,800,50,46,87,0
1,37,15520,1240,80,5200,110,145,17.9,6.6,159,1066,3719,1660,1540,2432,424,251,350,50,46,87,0
1,37,16320,1240,80,5200,110,167,13.9,5.9,139,1021,3719,1660,1540,2432,454,251,800,50,46,87,0
1,37,14820,1386,88,5200,128,172,11.9,6.3,154,1035,3719,1660,1540,2432,440,251,800,50,46,94,0
1,37,16020,1386,88,5200,128,158,15,6.8,163,1073,3719,1660,1540,2432,417,251,730,50,46,94,0
1,37,16820,1386,88,5200,128,172,11.9,6.3,154,1035,3719,1660,1540,2432,440,251,800,50,46,94,0
1,37,18020,1386,88,5200,128,158,15,6.8,163,1073,3719,1660,1540,2432,417,251,730,50,46,94,0
1,37,17210,1598,110,6000,153,183,9.8,6.6,158,1092,3719,1660,1540,2432,398,251,800,50,46,108,0
1,37,17610,1598,110,6000,153,183,9.8,6.6,158,1092,3719,1660,1540,2432,398,251,800,50,46,108,0
2,37,13320,1461,86,4000,200,171,11.9,4.6,120,1118,3719,1660,1540,2432,432,251,900,50,46,249,0
2,37,15820,1461,86,4000,200,171,11.9,4.6,120,1118,3719,1660,1540,2432,432,251,900,50,46,249,0
2,37,17420,1461,86,4000,200,171,11.9,4.6,120,1118,3719,1660,1540,2432,432,251,900,50,46,249,0
1,37,11820,1240,65,5200,110,154,16.3,5.9,143,1032,3719,1660,1540,2432,443,251,800,50,46,87,0
1,37,12420,1240,80,5200,110,167,13.9,5.9,139,1032,3719,1660,1540,2432,443,251,800,50,46,87,0
1,37,14920,1240,80,5200,110,167,13.9,5.9,139,1032,3719,1660,1540,2432,443,251,800,50,46,87,0
1,37,16120,1240,80,5200,110,145,17.9,6.6,159,1074,3719,1660,1540,2432,416,251,350,50,46,87,0
1,37,16920,1240,80,5200,110,167,13.9,5.9,139,1032,3719,1660,1540,2432,443,251,800,50,46,87,0
1,37,15420,1386,88,5200,128,172,11.9,6.3,154,1060,3719,1660,1540,2432,415,251,800,50,46,94,0
1,37,16620,1386,88,5200,128,158,15,6.8,163,1080,3719,1660,1540,2432,410,251,730,50,46,94,0
1,37,17420,1386,88,5200,128,172,11.9,6.3,154,1060,3719,1660,1540,2432,415,251,800,50,46,94,0
1,37,18620,1386,88,5200,128,158,15,6.8,163,1080,3719,1660,1540,2432,410,251,730,50,46,94,0
1,37,17810,1598,110,6000,153,183,9.8,6.6,158,1099,3719,1660,1540,2432,391,251,800,50,46,108,0
1,37,18210,1598,110,6000,153,183,9.8,6.6,158,1099,3719,1660,1540,2432,391,251,800,50,46,108,0
2,37,13920,1461,86,4000,200,171,11.9,4.6,120,1136,3719,1660,1540,2432,414,251,900,50,46,249,0
2,37,16420,1461,86,4000,200,171,11.9,4.6,120,1136,3719,1660,1540,2432,414,251,900,50,46,249,0
2,37,18020,1461,86,4000,200,171,11.9,4.6,120,1136,3719,1660,1540,2432,414,251,900,50,46,249,0
1,37,17690,1386,88,5200,128,174,12.8,6.6,158,1210,3806,1668,1441,2432,330,457,750,0,46,94,5
1,37,19290,1386,88,5200,128,174,12.8,6.6,158,1210,3806,1668,1441,2432,330,457,750,0,46,94,5
1,37,21290,1386,88,5200,128,174,12.8,6.6,158,1210,3806,1668,1441,2432,330,457,750,0,46,94,5
1,37,21810,1386,88,5200,128,174,12.8,6.6,158,1210,3806,1668,1441,2432,330,457,750,0,46,94,5
1,37,22190,1598,110,6000,153,190,10.6,6.7,160,1225,3806,1668,1441,2432,315,457,750,0,46,108,5
1,37,22990,1598,110,6000,153,178,12.2,7.4,175,1264,3806,1668,1441,2432,276,457,750,0,46,108,5
1,37,22710,1598,110,6000,153,190,10.6,6.7,160,1225,3806,1668,1441,2432,315,457,750,0,46,108,5
1,37,23510,1598,110,6000,153,178,12.2,7.4,175,1264,3806,1668,1441,2432,276,457,750,0,46,108,5
1,37,14140,1386,88,5200,128,165,13.1,6.3,150,1167,4083,1690,1550,2600,379,280,945,50,46,94,7
1,37,16380,1386,88,5200,128,165,13.1,6.3,150,1167,4083,1690,1550,2600,379,280,945,50,46,94,7
1,37,17880,1598,110,6000,153,183,10.7,6.6,156,1182,4083,1690,1550,2600,378,280,1000,50,46,108,7
1,37,19120,1598,110,6000,153,174,11.7,6.8,159,1206,4083,1690,1550,2600,374,280,750,50,46,108,7
1,37,19780,1598,110,6000,153,183,10.7,6.6,156,1182,4083,1690,1550,2600,378,280,1000,50,46,108,7
1,37,21020,1598,110,6000,153,174,11.7,6.8,159,1206,4083,1690,1550,2600,374,280,750,50,46,108,7
2,37,15640,1461,86,3750,200,168,13,5.1,135,1240,4083,1690,1550,2600,370,280,900,50,46,249,7
2,37,17880,1461,86,3750,200,168,13,5.1,135,1240,4083,1690,1550,2600,370,280,900,50,46,249,7
2,37,20350,1461,86,3750,200,168,13,5.1,135,1240,4083,1690,1550,2600,370,280,900,50,46,249,7
2,37,19280,1461,103,4000,240,180,11.1,5.1,136,1278,4083,1690,1550,2600,363,280,900,50,46,231,7
2,37,21750,1461,103,4000,240,180,11.1,5.1,136,1278,4083,1690,1550,2600,363,280,900,50,46,231,7
1,37,16340,1598,110,6000,153,186,11.1,6.9,165,1278,4302,1695,1533,2597,437,425,1200,75,52,108,0
1,37,18940,1598,110,6000,153,186,11.1,6.9,165,1278,4302,1695,1533,2597,437,425,1200,75,52,108,0
1,37,20190,1598,110,6000,153,170,12.6,7.4,178,1299,4302,1695,1533,2597,416,425,1000,75,52,108,0
1,37,20540,1598,110,6000,153,186,11.1,6.9,165,1278,4302,1695,1533,2597,437,425,1200,75,52,108,0
1,37,21790,1598,110,6000,153,170,12.6,7.4,178,1299,4302,1695,1533,2597,416,425,1000,75,52,108,0
1,37,19590,1798,126,5200,173,195,10.4,7.8,188,1307,4302,1695,1533,2597,428,425,1300,75,52,121,0
1,37,21190,1798,126,5200,173,195,10.4,7.8,188,1307,4302,1695,1533,2597,428,425,1300,75,52,121,0
1,37,16640,1598,110,6000,153,186,11.1,6.9,165,1268,4478,1695,1543,2597,447,500,1200,75,52,108,1
1,37,19240,1598,110,6000,153,186,11.1,6.9,165,1268,4478,1695,1543,2597,447,500,1200,75,52,108,1
1,37,20490,1598,110,6000,153,170,12.6,7.4,178,1289,4478,1695,1543,2597,426,500,1000,75,52,108,1
1,37,20840,1598,110,6000,153,186,11.1,6.9,165,1268,4478,1695,1543,2597,447,500,1200,75,52,108,1
1,37,22090,1598,110,6000,153,170,12.6,7.4,178,1289,4478,1695,1543,2597,426,500,1000,75,52,108,1
1,37,19890,1798,126,5200,173,195,10.4,7.8,188,1298,4478,1695,1543,2597,437,500,1300,75,52,121,1
1,37,21490,1798,126,5200,173,195,10.4,7.8,188,1298,4478,1695,1543,2597,437,500,1300,75,52,121,1
1,37,38190,3498,313,6800,358,250,5.7,11.7,280,1528,4315,1815,1325,2650,292,235,0,0,80,236,3
1,37,40590,3498,313,6800,358,250,5.7,11.7,280,1537,4315,1815,1325,2650,283,235,0,0,80,236,3
1,37,40890,3498,313,6800,358,250,6.1,12,288,1621,4315,1815,1330,2650,199,130,0,0,80,236,4
1,37,43290,3498,313,6800,358,250,6.1,12,288,1626,4315,1815,1330,2650,194,130,0,0,80,236,4
1,37,81800,3799,485,6400,588,300,0,8.2,0,1750,4655,1895,1370,2780,220,315,0,0,71,256,3
1,37,0,3799,485,6400,588,300,0,8.2,0,1750,4655,1895,1370,2780,220,315,0,0,71,256,3
1,37,0,3799,485,6400,588,300,0,8.2,0,1750,4655,1895,1370,2780,220,315,0,0,71,256,3
1,37,20190,1598,115,6000,156,175,12,6.7,162,1372,4315,1783,1606,2630,458,410,1200,75,65,108,6
1,37,22040,1598,115,6000,156,175,12,6.7,162,1372,4315,1783,1606,2630,458,410,1200,75,65,108,6
1,37,23240,1997,141,6000,196,190,10.6,8.4,204,1490,4315,1783,1606,2630,470,410,1400,75,65,135,6
1,37,23240,1997,141,6000,196,192,10.1,8.2,199,1431,4315,1783,1606,2630,529,410,1400,75,65,135,6
1,37,24740,1997,141,6000,196,180,10.7,8,192,1453,4315,1783,1606,2630,507,410,1200,75,65,135,6
1,37,25090,1997,141,6000,196,190,10.6,8.4,204,1490,4315,1783,1606,2630,470,410,1400,75,65,135,6
1,37,26590,1997,141,6000,196,178,11.3,8.3,201,1529,4315,1783,1606,2630,431,410,1200,75,65,135,6
1,37,26540,1997,141,6000,196,192,10.1,8.2,199,1431,4315,1783,1606,2630,529,410,1400,75,65,135,6
1,37,28040,1997,141,6000,196,180,10.7,8,192,1453,4315,1783,1606,2630,507,410,1200,75,65,135,6
1,37,28390,1997,141,6000,196,190,10.6,8.4,204,1490,4315,1783,1606,2630,470,410,1400,75,65,135,6
1,37,29890,1997,141,6000,196,178,11.3,8.3,201,1529,4315,1783,1606,2630,431,410,1200,75,65,135,6
2,37,21540,1461,106,4000,240,174,12.2,5.2,139,1482,4315,1783,1606,2630,448,410,1200,75,65,249,6
2,37,22140,1461,103,4000,240,173,12.2,5.5,146,1482,4315,1783,1606,2630,448,410,1200,75,65,231,6
2,37,23390,1461,106,4000,240,174,12.2,5.2,139,1482,4315,1783,1606,2630,448,410,1200,75,65,249,6
2,37,23990,1461,103,4000,240,173,12.2,5.5,146,1482,4315,1783,1606,2630,448,410,1200,75,65,231,6
2,37,26690,1461,106,4000,240,174,12.2,5.2,139,1482,4315,1783,1606,2630,448,410,1200,75,65,249,6
2,37,27290,1461,103,4000,240,173,12.2,5.5,146,1482,4315,1783,1606,2630,448,410,1200,75,65,231,6
2,37,25690,1994,150,4000,320,191,10.5,6.6,174,1520,4315,1783,1606,2630,565,410,1400,75,65,308,6
2,37,27540,1994,150,4000,320,190,10.9,6.9,184,1568,4315,1783,1606,2630,517,410,1400,75,65,308,6
2,37,29040,1994,150,4000,320,185,12,7.8,208,1604,4315,1783,1606,2630,481,410,1350,75,65,308,6
2,37,28990,1994,150,4000,320,191,10.5,6.6,174,1520,4315,1783,1606,2630,565,410,1400,75,65,308,6
2,37,30840,1994,150,4000,320,190,10.9,6.9,184,1568,4315,1783,1606,2630,517,410,1400,75,65,308,6
2,37,32340,1994,150,4000,320,185,12,7.8,208,1604,4315,1783,1606,2630,481,410,1350,75,65,308,6
1,37,23490,1997,141,6000,196,190,10.5,8.4,197,1551,4525,1783,1642,2765,557,130,1400,75,65,135,6
1,37,25340,1997,141,6000,196,188,10.9,8.6,205,1604,4525,1783,1642,2765,585,130,1400,75,65,135,6
1,37,25240,1997,141,6000,196,190,10.5,8.4,197,1551,4525,1783,1642,2765,557,130,1400,75,65,135,6
1,37,27090,1997,141,6000,196,188,10.9,8.6,205,1604,4525,1783,1642,2765,585,130,1400,75,65,135,6
1,37,28590,1997,141,6000,196,177,11.7,8.5,199,1658,4525,1783,1642,2765,557,130,1200,75,65,135,6
1,37,27690,1997,141,6000,196,190,10.5,8.4,197,1551,4525,1783,1642,2765,557,130,1400,75,65,135,6
1,37,29540,1997,141,6000,196,188,10.9,8.6,205,1604,4525,1783,1642,2765,585,130,1400,75,65,135,6
1,37,31040,1997,141,6000,196,177,11.7,8.5,199,1658,4525,1783,1642,2765,557,130,1200,75,65,135,6
2,37,28040,1994,150,4000,320,190,10.9,6.7,177,1706,4525,1783,1642,2765,549,130,1400,75,65,308,6
2,37,29890,1994,150,4000,320,189,11.3,7,188,1771,4525,1783,1642,2765,549,130,1400,75,65,308,6
2,37,31390,1994,150,4000,320,183,12.4,7.9,209,1807,4525,1783,1642,2765,549,130,1350,75,65,308,6
2,37,30490,1994,150,4000,320,190,10.9,6.7,177,1706,4525,1783,1642,2765,549,130,1400,75,65,308,6
2,37,32340,1994,150,4000,320,189,11.3,7,188,1771,4525,1783,1642,2765,549,130,1400,75,65,308,6
2,37,33840,1994,150,4000,320,183,12.4,7.9,209,1807,4525,1783,1642,2765,549,130,1350,75,65,308,6
1,37,27770,1997,141,6000,196,184,11.1,8.7,208,1482,4630,1785,1685,2630,568,603,1500,100,65,135,6
1,37,30820,2488,169,6000,233,194,9.8,9.6,230,1544,4630,1785,1685,2630,506,603,2000,100,65,168,6
1,37,32320,2488,169,6000,233,185,10.3,9.3,223,1565,4630,1785,1685,2630,485,603,1350,100,65,168,6
1,37,33820,2488,169,6000,233,194,9.8,9.6,230,1544,4630,1785,1685,2630,506,603,2000,100,65,168,6
1,37,35320,2488,169,6000,233,185,10.3,9.3,223,1565,4630,1785,1685,2630,485,603,1350,100,65,168,6
2,37,30220,1995,150,4000,320,188,11.2,7.1,190,1625,4630,1785,1685,2630,545,603,2000,100,65,308,6
2,37,31620,1995,150,4000,320,188,11.2,7.1,190,1625,4630,1785,1685,2630,545,603,2000,100,65,308,6
2,37,34620,1995,150,4000,320,188,11.2,7.1,190,1625,4630,1785,1685,2630,545,603,2000,100,65,308,6
2,37,32920,1995,173,3750,360,200,10,7.4,198,1651,4630,1785,1685,2630,519,603,2000,100,65,308,6
2,37,35920,1995,173,3750,360,200,10,7.4,198,1651,4630,1785,1685,2630,519,603,2000,100,65,308,6
1,37,46740,3498,256,6000,334,210,8,10.9,261,1933,4834,1885,1730,2825,447,402,1500,100,82,236,6
1,37,50450,3498,256,6000,334,210,8,10.9,261,1933,4834,1885,1730,2825,447,402,1500,100,82,236,6
2,37,37700,2488,171,4000,403,175,11.9,9.8,264,2246,4740,1850,1763,2850,634,515,3000,100,80,386,6
2,37,41400,2488,171,4000,403,175,11.9,9.8,264,2284,4740,1850,1763,2850,596,515,3000,100,80,386,6
2,37,43450,2488,171,4000,403,175,11.8,10.5,279,2181,4740,1850,1763,2850,699,515,3000,100,80,386,6
2,37,45950,2488,171,4000,403,175,11.9,9.8,264,2284,4740,1850,1763,2850,596,515,3000,100,80,386,6
2,37,48000,2488,171,4000,403,175,11.8,10.5,279,2181,4740,1850,1763,2850,699,515,3000,100,80,386,6
2,37,49830,2488,171,4000,403,175,11.9,9.8,264,2284,4740,1850,1763,2850,596,515,3000,100,80,386,6
2,37,51880,2488,171,4000,403,175,11.8,10.5,279,2181,4740,1850,1763,2850,699,515,3000,100,80,386,6
2,37,32990,2953,160,3600,380,160,14.8,10.9,288,2345,4475,1840,1840,2400,505,308,3500,100,95,499,6
2,37,37890,2953,160,3600,380,160,14.8,10.9,288,2345,4520,1940,1840,2400,505,308,3500,100,95,499,6
2,37,41290,2953,160,3600,380,160,14.8,10.9,288,2345,4525,1940,1840,2400,505,308,3500,100,95,499,6
2,37,43240,2953,160,3600,380,160,15.6,11.8,313,2330,4525,1940,1840,2400,520,308,2500,100,95,499,6
2,37,46740,2953,160,3600,380,160,14.8,10.9,288,2345,4525,1940,1840,2400,505,308,3500,100,95,499,6
2,37,48690,2953,160,3600,380,160,15.6,11.8,313,2330,4525,1940,1840,2400,520,308,2500,100,95,499,6
2,37,36690,2953,160,3600,380,160,15.8,10.9,288,2470,5045,1840,1855,2970,730,183,3500,100,95,499,6
2,37,41590,2953,160,3600,380,160,15.8,10.9,288,2470,5090,1940,1855,2970,730,183,3500,100,95,499,6
2,37,44990,2953,160,3600,380,160,15.8,10.9,288,2470,5095,1940,1855,2970,730,183,3500,100,95,499,6
2,37,46940,2953,160,3600,380,160,16.3,11.8,313,2495,5095,1940,1855,2970,615,183,2500,100,95,499,6
2,37,50640,2953,160,3600,380,160,15.8,10.9,288,2470,5095,1940,1855,2970,730,183,3500,100,95,499,6
2,37,52590,2953,160,3600,380,160,16.3,11.8,313,2495,5095,1940,1855,2970,615,183,2500,100,95,499,6
2,37,22229,2488,133,3600,304,160,0,9.1,241,1825,5020,1825,1700,2950,1035,0,2800,50,75,416,10
2,37,24312,2488,133,3600,304,160,0,9.1,241,1840,5020,1825,1695,2950,1020,0,2860,50,75,416,10
2,37,25859,2488,133,3600,304,160,0,9.2,242,1875,5020,1825,1710,2950,985,0,2860,50,75,416,10
2,37,27980,2488,171,4000,403,170,11.3,9.8,264,2032,5133,1850,1750,3200,1078,0,2700,0,80,416,10
2,37,28630,2488,171,4000,403,170,11.3,9.8,264,2032,5133,1850,1750,3200,1078,0,2700,0,80,386,10
2,37,30980,2488,171,4000,403,170,11.3,9.8,264,2032,5220,1850,1750,3200,1078,0,2700,0,80,416,10
2,37,31630,2488,171,4000,403,170,11.3,9.8,264,2032,5220,1850,1750,3200,1078,0,2700,0,80,386,10
2,37,33430,2488,171,4000,403,170,11.3,9.8,264,2032,5220,1850,1750,3200,1078,0,2700,0,80,416,10
2,37,34080,2488,171,4000,403,170,11.3,9.8,264,2032,5220,1850,1750,3200,1078,0,2700,0,80,386,10
2,37,29380,2488,171,4000,403,170,11.8,9.8,264,2095,5133,1850,1762,3200,1115,0,2600,0,80,416,10
2,37,30030,2488,171,4000,403,170,11.8,9.8,264,2095,5133,1850,1762,3200,1115,0,2600,0,80,386,10
2,37,32380,2488,171,4000,403,170,11.8,9.8,264,2095,5220,1850,1762,3200,1115,0,2600,0,80,416,10
2,37,33030,2488,171,4000,403,170,11.8,9.8,264,2095,5220,1850,1762,3200,1115,0,2600,0,80,386,10
2,37,34030,2488,171,4000,403,170,11.8,10.5,283,2140,5220,1850,1762,3200,1070,0,2600,0,80,386,10
2,37,34830,2488,171,4000,403,170,11.8,9.8,264,2095,5220,1850,1762,3200,1115,0,2600,100,80,416,10
2,37,35480,2488,171,4000,403,170,11.8,9.8,264,2095,5220,1850,1762,3200,1115,0,2600,100,80,386,10
2,37,36480,2488,171,4000,403,170,11.8,10.5,283,2140,5220,1850,1762,3200,1070,0,2600,100,80,386,10
1,37,13447,1149,75,5500,105,154,0,7,165,1065,4030,1672,1885,2600,550,3000,785,100,50,101,8
1,37,14161,1149,75,5500,105,154,0,7,165,1065,4030,1672,1885,2600,550,3000,785,100,50,101,8
1,37,15708,1149,75,5500,105,154,0,7,165,1065,4030,1672,1885,2600,550,3000,785,100,50,101,8
1,37,13923,1598,95,5000,148,160,0,7.5,177,1135,4030,1672,1885,2600,475,3000,890,100,50,101,8
1,37,14637,1598,95,5000,148,160,0,7.5,177,1135,4030,1672,1885,2600,475,3000,890,100,50,101,8
1,37,16184,1598,95,5000,148,160,0,7.5,177,1135,4030,1672,1885,2600,475,3000,890,100,50,101,8
2,37,14042,1461,61,4500,130,140,0,5.4,144,1130,4030,1672,1885,2600,545,3000,825,100,50,101,8
2,37,14756,1461,61,4500,130,140,0,5.4,144,1130,4030,1672,1885,2600,545,3000,825,100,50,101,8
2,37,16303,1461,61,4500,130,140,0,5.4,144,1130,4030,1672,1885,2600,545,3000,825,100,50,101,8
