d1,d2,d3,d4,d5,d6,d7,d8,d9,d19,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,class
2,10,15232,1461,68,4000,160,148,0,5.5,147,1135,4030,1672,1885,2600,550,3000,815,100,50,101,37
2,10,16779,1461,68,4000,160,148,0,5.5,147,1135,4030,1672,1885,2600,550,3000,815,100,50,101,37
2,10,15351,1461,84,3750,200,157,0,5.3,139,1145,4030,1672,1885,2600,545,3000,810,100,50,101,37
2,10,16065,1461,84,3750,200,157,0,5.3,139,1145,4030,1672,1885,2600,545,3000,810,100,50,101,37
2,10,17612,1461,84,3750,200,157,0,5.3,139,1145,4030,1672,1885,2600,545,3000,810,100,50,101,37
2,10,16470,1461,68,4000,160,148,0,5.5,147,1300,4360,1672,1885,2600,530,3500,815,100,50,113,37
2,10,18017,1461,68,4000,160,148,0,5.5,147,1300,4360,1672,1885,2600,530,3500,815,100,50,113,37
2,11,26573,1995,90,3500,240,145,0,7.9,214,1957,4782,1904,1940,3098,878,1170,2000,280,90,332,37
2,11,26275,1995,90,3500,240,145,0,7.9,214,1968,4782,1904,1947,3098,952,3100,2000,280,90,332,37
2,11,29072,1995,90,3500,240,145,0,7.9,214,1957,4782,1904,1940,3098,878,1170,2000,280,90,332,37
2,11,28774,1995,90,3500,240,145,0,7.9,214,1968,4782,1904,1947,3098,952,3100,2000,280,90,332,37
2,11,27465,1995,114,3500,290,160,0,7.9,214,1968,4782,1904,1940,3098,952,1170,2000,280,90,332,37
2,11,27168,1995,114,3500,290,160,0,7.9,214,1968,4782,1904,1947,3098,952,3100,2000,280,90,332,37
2,11,29964,1995,114,3500,290,160,0,7.9,214,1968,4782,1904,1940,3098,952,1170,2000,280,90,332,37
2,11,29667,1995,114,3500,290,160,0,7.9,214,1968,4782,1904,1947,3098,952,3100,2000,280,90,332,37
2,11,28060,1995,90,3500,240,145,0,7.9,214,2029,5182,1904,1947,3498,1011,2150,2000,280,90,332,37
2,11,27763,1995,90,3500,240,145,0,7.9,214,2029,5182,1904,1947,3498,1011,2150,2000,280,90,332,37
2,11,30559,1995,90,3500,240,145,0,7.9,214,2029,5182,1904,1947,3498,1011,2150,2000,280,90,332,37
2,11,30262,1995,90,3500,240,145,0,7.9,214,2029,5182,1904,1947,3498,1011,2150,2000,280,90,332,37
2,11,28953,1995,114,3500,290,160,0,7.9,214,2029,5182,1904,1947,3498,1011,2150,2000,280,90,332,37
2,11,28655,1995,114,3500,290,160,0,7.9,214,2029,5182,1904,1947,3498,1011,2150,2000,280,90,332,37
2,11,31452,1995,114,3500,290,160,0,7.9,214,2029,5182,1904,1947,3498,1011,2150,2000,280,90,332,37
2,11,31154,1995,114,3500,290,160,0,7.9,214,2029,5182,1904,1947,3498,1011,2150,2000,280,90,332,37
2,11,30857,2464,146,3500,320,170,0,8.7,229,2078,5182,1904,1947,3498,992,2150,2000,280,90,386,37
2,11,31988,2464,146,3500,320,170,0,8.2,215,2091,5182,1904,1947,3498,979,2150,2000,280,90,386,37
2,11,30559,2464,146,3500,320,170,0,8.7,229,2078,5182,1904,1947,3498,967,2150,2000,280,90,386,37
2,11,31690,2464,146,3500,320,170,0,8.2,215,2091,5182,1904,1947,3498,954,2150,2000,280,90,386,37
2,11,33356,2464,146,3500,320,170,0,8.7,229,2078,5182,1904,1947,3498,992,2150,2000,280,90,386,37
2,11,34487,2464,146,3500,320,170,0,8.2,215,2091,5182,1904,1947,3498,979,2150,2000,280,90,386,37
2,11,33058,2464,146,3500,320,170,0,8.7,229,2078,5182,1904,1947,3498,967,2150,2000,280,90,386,37
2,11,34189,2464,146,3500,320,170,0,8.2,215,2091,5182,1904,1947,3498,954,2150,2000,280,90,386,37
2,11,31630,1995,114,3500,290,160,0,7.9,214,2019,4782,1904,1940,3098,806,1170,2000,280,90,332,37
2,11,31773,1995,114,3500,290,160,0,7.9,214,2019,4782,1904,1940,3098,806,1170,2000,280,90,332,37
2,11,33534,2464,146,3500,320,170,0,8.7,229,2079,4782,1904,1940,3098,846,1170,2000,280,90,386,37
2,11,34665,2464,146,3500,320,170,0,8.2,215,2093,4782,1904,1940,3098,842,1170,2000,280,90,386,37
2,11,33677,2464,146,3500,320,170,0,8.7,229,2079,4782,1904,1940,3098,846,1170,2000,280,90,386,37
2,11,34808,2464,146,3500,320,170,0,8.2,215,2093,4782,1904,1940,3098,842,1170,2000,280,90,386,37
2,11,30262,2464,100,3500,260,140,0,8.8,232,2052,4899,1990,2234,3078,748,3000,2000,250,100,416,37
2,11,32082,2464,100,3500,260,140,0,8.8,232,2052,4899,1990,2234,3078,748,3000,2000,250,100,416,37
2,11,31095,2464,120,3500,300,147,0,8.8,232,2052,4899,1990,2234,3078,748,3000,2000,250,100,416,37
2,11,32226,2464,120,3500,300,147,0,8.4,222,2060,4899,1990,2234,3078,740,3000,2000,250,100,416,37
2,11,32915,2464,120,3500,300,147,0,8.8,232,2052,4899,1990,2234,3078,748,3000,2000,250,100,416,37
2,11,34046,2464,120,3500,300,147,0,8.4,222,2060,4899,1990,2234,3078,740,3000,2000,250,100,416,37
2,11,32642,2464,100,3500,260,138,0,8.8,232,2128,5399,1990,2496,3578,672,5300,2000,250,100,416,37
2,11,34724,2464,100,3500,260,138,0,8.8,232,2140,5399,1990,2496,3578,1360,5300,2000,250,100,416,37
2,11,34462,2464,100,3500,260,138,0,8.8,232,2128,5399,1990,2496,3578,672,5300,2000,250,100,416,37
2,11,36545,2464,100,3500,260,138,0,8.8,232,2140,5399,1990,2496,3578,1360,5300,2000,250,100,416,37
2,11,33475,2464,120,3500,300,144,0,8.8,232,2128,5399,1990,2496,3578,672,5300,2000,250,100,416,37
2,11,34606,2464,120,3500,300,144,0,8.4,222,2136,5399,1990,2496,3578,664,5300,2000,250,100,416,37
2,11,35557,2464,120,3500,300,144,0,8.8,232,2140,5399,1990,2496,3578,1360,5300,2000,250,100,416,37
2,11,36688,2464,120,3500,300,144,0,8.4,222,2148,5399,1990,2496,3578,1352,5300,2000,250,100,416,37
2,11,35295,2464,120,3500,300,144,0,8.8,232,2128,5399,1990,2496,3578,672,5300,2000,250,100,416,37
2,11,36426,2464,120,3500,300,144,0,8.4,222,2136,5399,1990,2496,3578,664,5300,2000,250,100,416,37
2,11,37378,2464,120,3500,300,144,0,8.8,232,2140,5399,1990,2496,3578,1360,5300,2000,250,100,416,37
2,11,38509,2464,120,3500,300,144,0,8.4,222,2148,5399,1990,2496,3578,1352,5300,2000,250,100,416,37
2,11,37461,2464,146,3500,320,159,0,9,238,2156,5399,1990,2496,3578,1344,5300,2000,250,100,386,37
2,11,38592,2464,146,3500,320,159,0,8.6,226,2156,5399,1990,2496,3578,1344,5300,2000,250,100,386,37
2,11,39282,2464,146,3500,320,159,0,9,238,2156,5399,1990,2496,3578,1344,5300,2000,250,100,386,37
2,11,40413,2464,146,3500,320,159,0,8.6,226,2156,5399,1990,2496,3578,1344,5300,2000,250,100,386,37
2,11,35343,2464,120,3500,300,145,0,8.8,232,2243,4899,1990,2227,3078,932,1800,2000,250,100,416,37
2,11,36472,2464,120,3500,300,145,0,8.4,222,2251,4899,1990,2227,3078,924,1800,2000,250,100,416,37
2,11,40103,2464,120,3500,300,145,0,8.8,232,2243,4899,1990,2227,3078,932,1800,2000,250,100,416,37
2,11,41234,2464,120,3500,300,145,0,8.4,222,2251,4899,1990,2227,3078,924,1800,2000,250,100,416,37
1,1,9990,996,65,6000,90,160,14.7,5,120,1050,3740,1680,1590,2360,435,225,0,35,45,67,38
1,1,13120,996,65,6000,90,160,14.7,5,120,1050,3740,1680,1590,2360,435,225,0,35,45,67,38
1,1,14020,1242,86,5500,114,175,12.3,5.5,131,1050,3740,1680,1590,2360,435,225,0,35,45,87,38
1,1,14970,1242,86,5500,114,170,14.8,5.9,142,1050,3740,1680,1590,2360,435,225,0,35,45,87,38
2,1,16330,1248,75,4000,190,165,13.9,4.5,120,1050,3740,1680,1590,2360,435,225,0,35,45,200,38
1,1,10990,998,60,5600,88,150,18.2,5.6,134,1100,3999,1713,1488,2511,445,285,500,75,45,67,38
1,1,13680,998,60,5600,88,150,18.2,5.6,134,1100,3999,1713,1488,2511,445,285,500,75,45,67,38
1,1,14560,998,60,5600,88,150,18.2,5.6,134,1100,3999,1713,1488,2511,445,285,500,75,45,67,38
1,1,11780,1229,80,5600,110,168,13.9,6.1,146,1100,3999,1713,1488,2511,445,285,850,75,45,87,38
1,1,12460,1229,80,5600,110,168,15.4,5.7,137,1100,3999,1713,1488,2511,445,285,800,75,45,87,38
1,1,14470,1229,80,5600,110,168,13.9,6.1,146,1100,3999,1713,1488,2511,445,285,850,75,45,87,38
1,1,15150,1229,80,5600,110,168,15.4,5.7,137,1100,3999,1713,1488,2511,445,285,800,75,45,87,38
1,1,15350,1229,80,5600,110,168,13.9,6.1,146,1100,3999,1713,1488,2511,445,285,850,75,45,87,38
1,1,16030,1229,80,5600,110,168,15.4,5.7,137,1100,3999,1713,1488,2511,445,285,800,75,45,87,38
1,1,15900,1229,80,5600,110,168,13.9,6.1,146,1100,3999,1713,1488,2511,445,285,850,75,45,87,38
1,1,16580,1229,80,5600,110,168,15.4,5.7,137,1100,3999,1713,1488,2511,445,285,800,75,45,87,38
1,1,15120,1364,90,5600,125,173,12.4,6.1,146,1100,3999,1713,1488,2511,445,285,1000,75,45,94,38
1,1,12430,1364,90,5600,125,173,12.4,6.1,146,1100,3999,1713,1488,2511,445,285,1000,75,45,94,38
1,1,16400,1364,90,5600,125,166,14.8,6.5,154,1100,3999,1713,1488,2511,445,285,1000,75,45,94,38
1,1,13710,1364,90,5600,125,166,14.8,6.5,154,1100,3999,1713,1488,2511,445,285,1000,75,45,94,38
1,1,16000,1364,90,5600,125,173,12.4,6.1,146,1100,3999,1713,1488,2511,445,285,1000,75,45,94,38
1,1,17280,1364,90,5600,125,166,14.8,6.5,154,1100,3999,1713,1488,2511,445,285,1000,75,45,94,38
1,1,16550,1364,90,5600,125,173,12.4,6.1,146,1100,3999,1713,1488,2511,445,285,1000,75,45,94,38
1,1,17830,1364,90,5600,125,166,14.8,6.5,154,1100,3999,1713,1488,2511,445,285,1000,75,45,94,38
1,1,20000,1598,150,5000,210,210,8.1,7.9,189,1100,3999,1713,1488,2511,445,285,0,75,45,108,38
1,1,23100,1598,192,5850,230,225,7.2,7.9,190,1100,4040,1713,1488,2511,445,285,0,75,45,108,38
2,1,13800,1248,75,4000,170,163,14.5,4.5,119,1100,3999,1713,1488,2511,445,285,1000,75,45,200,38
2,1,13800,1248,75,4000,170,168,14.9,4.1,109,1100,3999,1713,1468,2511,445,285,0,75,40,200,38
2,1,16490,1248,75,4000,170,163,14.5,4.5,119,1100,3999,1713,1488,2511,445,285,1000,75,45,200,38
2,1,16490,1248,75,4000,170,168,14.9,4.1,109,1100,3999,1713,1468,2511,445,285,0,75,40,200,38
2,1,17370,1248,75,4000,170,163,14.5,4.5,119,1100,3999,1713,1488,2511,445,285,1000,75,45,200,38
2,1,14680,1248,90,4000,200,172,12.7,4.9,129,1100,3999,1713,1488,2511,445,285,1200,75,45,200,38
2,1,15360,1248,90,4000,200,172,14.2,4.8,128,1100,3999,1713,1488,2511,445,285,1200,75,45,200,38
2,1,17370,1248,90,4000,200,172,12.7,4.9,129,1100,3999,1713,1488,2511,445,285,1200,75,45,200,38
2,1,18050,1248,90,4000,200,172,14.2,4.8,128,1100,3999,1713,1488,2511,445,285,1200,75,45,200,38
2,1,18250,1248,90,4000,200,172,12.7,4.9,129,1100,3999,1713,1488,2511,445,285,1200,75,45,200,38
2,1,18930,1248,90,4000,200,172,14.2,4.8,128,1100,3999,1713,1488,2511,445,285,1200,75,45,200,38
2,1,18800,1248,90,4000,200,172,12.7,4.9,129,1100,3999,1713,1488,2511,445,285,1200,75,45,200,38
2,1,19480,1248,90,4000,200,172,14.2,4.8,128,1100,3999,1713,1488,2511,445,285,1200,75,45,200,38
2,1,17650,1686,125,4000,280,195,9.9,4.8,130,1100,3999,1713,1488,2511,445,285,1300,75,45,262,38
2,1,19095,1686,125,4000,280,195,9.9,4.8,130,1100,3999,1713,1488,2511,445,285,1300,75,45,262,38
2,1,19890,1686,125,4000,280,195,9.9,4.8,130,1100,3999,1713,1488,2511,445,285,1300,75,45,262,38
2,1,20440,1686,125,4000,280,195,9.9,4.8,130,1100,3999,1713,1488,2511,445,285,1300,75,45,262,38
1,1,11690,998,60,5600,88,150,18.2,5.6,134,1145,3999,1737,1488,2511,420,285,500,75,45,67,38
1,1,14380,998,60,5600,88,150,18.2,5.6,134,1145,3999,1737,1488,2511,420,285,500,75,45,67,38
1,1,15260,998,60,5600,88,150,18.2,5.6,134,1145,3999,1737,1488,2511,420,285,500,75,45,67,38
1,1,12480,1229,80,5600,110,168,13.9,6.1,146,1145,3999,1737,1488,2511,420,285,850,75,45,87,38
1,1,13160,1229,80,5600,110,168,15.4,5.7,137,1145,3999,1737,1488,2511,420,285,800,75,45,87,38
1,1,15170,1229,80,5600,110,168,13.9,6.1,146,1145,3999,1737,1488,2511,420,285,850,75,45,87,38
1,1,15850,1229,80,5600,110,168,15.4,5.7,137,1145,3999,1737,1488,2511,420,285,800,75,45,87,38
1,1,16050,1229,80,5600,110,168,13.9,6.1,146,1145,3999,1737,1488,2511,420,285,850,75,45,87,38
1,1,16730,1229,80,5600,110,168,15.4,5.7,137,1145,3999,1737,1488,2511,420,285,800,75,45,87,38
1,1,16600,1229,80,5600,110,168,13.9,6.1,146,1145,3999,1737,1488,2511,420,285,850,75,45,87,38
1,1,17280,1229,80,5600,110,168,15.4,5.7,137,1145,3999,1737,1488,2511,420,285,800,75,45,87,38
1,1,13130,1364,90,5600,125,173,12.4,6.1,146,1145,3999,1737,1488,2511,420,285,1000,75,45,94,38
1,1,14410,1364,90,5600,125,166,14.8,6.5,154,1145,3999,1737,1488,2511,420,285,1000,75,45,94,38
1,1,15820,1364,90,5600,125,173,12.4,6.1,146,1145,3999,1737,1488,2511,420,285,1000,75,45,94,38
1,1,17100,1364,90,5600,125,166,14.8,6.5,154,1145,3999,1737,1488,2511,420,285,1000,75,45,94,38
1,1,16700,1364,90,5600,125,173,12.4,6.1,146,1145,3999,1737,1488,2511,420,285,1000,75,45,94,38
1,1,17980,1364,90,5600,125,166,14.8,6.5,154,1145,3999,1737,1488,2511,420,285,1000,75,45,94,38
1,1,17250,1364,90,5600,125,173,12.4,6.1,146,1145,3999,1737,1488,2511,420,285,1000,75,45,94,38
1,1,18530,1364,90,5600,125,166,14.8,6.5,154,1145,3999,1737,1488,2511,420,285,1000,75,45,94,38
1,1,20700,1598,150,5000,210,210,8.1,7.9,189,1145,3999,1737,1488,2511,420,285,0,75,45,108,38
2,1,14500,1248,75,4000,170,163,14.5,4.5,119,1145,3999,1737,1488,2511,420,285,1000,75,45,200,38
2,1,17190,1248,75,4000,170,163,14.5,4.5,119,1145,3999,1737,1488,2511,420,285,1000,75,45,200,38
2,1,18070,1248,75,4000,170,163,14.5,4.5,119,1145,3999,1737,1488,2511,420,285,1000,75,45,200,38
2,1,15380,1248,90,4000,200,172,12.7,4.9,129,1145,3999,1737,1488,2511,420,285,1200,75,45,200,38
2,1,16060,1248,90,4000,200,172,14.2,4.8,128,1145,3999,1737,1488,2511,420,285,1200,75,45,200,38
2,1,18070,1248,90,4000,200,172,12.7,4.9,129,1145,3999,1737,1488,2511,420,285,1200,75,45,200,38
2,1,18750,1248,90,4000,200,172,14.2,4.8,128,1145,3999,1737,1488,2511,420,285,1200,75,45,200,38
2,1,18950,1248,90,4000,200,172,12.7,4.9,129,1145,3999,1737,1488,2511,420,285,1200,75,45,200,38
2,1,19630,1248,90,4000,200,172,14.2,4.8,128,1145,3999,1737,1488,2511,420,285,1200,75,45,200,38
2,1,19500,1248,90,4000,200,172,12.7,4.9,129,1145,3999,1737,1488,2511,420,285,1200,75,45,200,38
2,1,20180,1248,90,4000,200,172,14.2,4.8,128,1145,3999,1737,1488,2511,420,285,1200,75,45,200,38
2,1,18350,1686,125,4000,280,195,9.9,4.8,130,1145,3999,1737,1488,2511,420,285,1300,75,45,262,38
2,1,19795,1686,125,4000,280,195,9.9,4.8,130,1145,3999,1737,1488,2511,420,285,1300,75,45,262,38
2,1,20590,1686,125,4000,280,195,9.9,4.8,130,1145,3999,1737,1488,2511,420,285,1300,75,45,262,38
2,1,21140,1686,125,4000,280,195,9.9,4.8,130,1145,3999,1737,1488,2511,420,285,1300,75,45,262,38
1,5,20930,1364,90,5600,125,180,12.4,6.1,146,1235,3921,1685,1364,2491,215,440,0,0,45,94,38
1,5,21600,1364,90,5600,125,178,13.4,6,144,1235,3921,1685,1364,2491,215,440,0,0,45,94,38
1,5,22340,1364,90,5600,125,180,12.4,6.1,146,1235,3921,1685,1364,2491,215,440,0,0,45,94,38
1,5,23010,1364,90,5600,125,178,13.4,6,144,1235,3921,1685,1364,2491,215,440,0,0,45,94,38
1,5,22170,1796,125,6000,165,204,9.4,7.5,179,1265,3921,1685,1364,2491,215,440,0,0,45,121,38
1,5,23580,1796,125,6000,165,204,9.4,7.5,179,1265,3921,1685,1364,2491,215,440,0,0,45,121,38
1,9,14990,1364,90,5600,125,168,13.8,6.2,148,1330,4052,1694,1624,2630,455,415,1000,75,53,94,38
1,9,17940,1364,90,5600,125,168,13.8,6.2,148,1330,4052,1694,1624,2630,455,415,1000,75,53,94,38
1,9,18670,1364,90,5600,125,168,13.8,6.2,148,1330,4052,1694,1624,2630,455,415,1000,75,53,94,38
1,9,15940,1598,105,6000,150,181,13.3,6.7,159,1375,4052,1694,1624,2630,455,415,1200,75,53,108,38
1,9,16660,1598,105,6000,150,181,14.3,6.7,159,1375,4052,1694,1624,2630,455,415,1200,75,53,108,38
1,9,18890,1598,105,6000,150,181,13.3,6.7,159,1375,4052,1694,1624,2630,455,415,1200,75,53,108,38
1,9,19610,1598,105,6000,150,181,14.3,6.7,159,1375,4052,1694,1624,2630,455,415,1200,75,53,108,38
1,9,19620,1598,105,6000,150,181,13.3,6.7,159,1375,4052,1694,1624,2630,455,415,1200,75,53,108,38
1,9,20340,1598,105,6000,150,181,14.3,6.7,159,1375,4052,1694,1624,2630,455,415,1200,75,53,108,38
1,9,16670,1796,125,6000,165,190,11.3,7.3,174,1380,4052,1694,1624,2630,455,415,1200,75,53,121,38
1,9,17390,1796,125,6000,165,190,12.3,7.3,174,1380,4052,1694,1624,2630,455,415,1300,75,53,121,38
1,9,19620,1796,125,6000,165,190,11.3,7.3,174,1380,4052,1694,1624,2630,455,415,1200,75,53,121,38
1,9,20340,1796,125,6000,165,190,12.3,7.3,174,1380,4052,1694,1624,2630,455,415,1300,75,53,121,38
1,9,20350,1796,125,6000,165,190,11.3,7.3,174,1380,4052,1694,1624,2630,455,415,1200,75,53,121,38
1,9,21070,1796,125,6000,165,190,12.3,7.3,174,1380,4052,1694,1624,2630,455,415,1300,75,53,121,38
1,9,25150,1598,180,5500,230,222,8.2,7.8,187,1450,4052,1694,1624,2630,455,415,0,75,53,108,38
2,9,16750,1248,75,4400,170,157,17.8,5,135,1393,4052,1694,1624,2630,477,415,1200,75,53,200,38
2,9,19700,1248,75,4400,170,157,17.8,5,135,1393,4052,1694,1624,2630,477,415,1200,75,53,200,38
2,9,20300,1248,75,4400,170,157,17.8,5,135,1393,4052,1694,1624,2630,477,415,1200,75,53,200,38
2,9,19140,1686,100,4400,260,180,12.8,5.4,146,1455,4052,1694,1624,2630,455,415,1300,75,53,262,38
2,9,20950,1686,100,4400,260,180,12.8,5.4,146,1455,4052,1694,1624,2630,455,415,1300,75,53,262,38
2,9,21680,1686,100,4400,260,180,12.8,5.4,146,1455,4052,1694,1624,2630,455,415,1300,75,53,262,38
2,9,20260,1686,125,4400,280,195,10.9,5.4,146,1455,4052,1694,1624,2630,455,415,1300,75,53,262,38
2,9,22070,1686,125,4400,280,195,10.9,5.4,146,1455,4052,1694,1624,2630,455,415,1300,75,53,262,38
2,9,22800,1686,125,4400,280,195,10.9,5.4,146,1455,4052,1694,1624,2630,455,415,1300,75,53,262,38
1,1,16300,1364,90,5600,125,180,13.6,6.1,146,1220,4290,1753,1435,2614,475,340,1000,75,52,94,38
1,1,17070,1364,90,5600,125,178,15.1,5.9,141,1220,4290,1753,1435,2614,475,340,1000,75,52,94,38
1,1,17705,1364,90,5600,125,180,13.6,6.1,146,1220,4290,1753,1435,2614,475,340,1000,75,52,94,38
1,1,18475,1364,90,5600,125,178,15.1,5.9,141,1220,4290,1753,1435,2614,475,340,1000,75,52,94,38
1,1,18970,1364,90,5600,125,180,13.6,6.1,146,1220,4290,1753,1435,2614,475,340,1000,75,52,94,38
1,1,19740,1364,90,5600,125,178,15.1,5.9,141,1220,4290,1753,1435,2614,475,340,1000,75,52,94,38
1,1,18465,1598,115,6000,155,193,11.6,6.5,155,1250,4290,1753,1435,2614,475,340,1200,75,52,108,38
1,1,19235,1598,115,6000,155,194,12.6,6.3,151,1250,4290,1753,1435,2614,475,340,1200,75,52,108,38
1,1,19870,1598,115,6000,155,193,11.6,6.5,155,1250,4290,1753,1435,2614,475,340,1200,75,52,108,38
1,1,20640,1598,115,6000,155,194,12.6,6.3,151,1250,4290,1753,1435,2614,475,340,1200,75,52,108,38
1,1,21135,1598,115,6000,155,193,11.6,6.5,155,1250,4290,1753,1435,2614,475,340,1200,75,52,108,38
1,1,21905,1598,115,6000,155,194,12.6,6.3,151,1250,4290,1753,1435,2614,475,340,1200,75,52,108,38
1,1,21690,1598,115,6000,155,193,11.6,6.5,155,1250,4290,1753,1435,2614,475,340,1200,75,52,108,38
1,1,22460,1598,115,6000,155,194,12.6,6.3,151,1250,4290,1753,1435,2614,475,340,1200,75,52,108,38
1,1,19235,1796,140,6300,175,210,10.1,7.1,169,1265,4290,1753,1435,2614,475,340,1300,75,52,121,38
1,1,20630,1796,140,6300,175,190,11.2,7.7,184,1278,4290,1753,1435,2614,487,340,1300,75,52,121,38
1,1,20640,1796,140,6300,175,210,10.1,7.1,169,1265,4290,1753,1435,2614,475,340,1300,75,52,121,38
1,1,22035,1796,140,6300,175,190,11.2,7.7,184,1278,4290,1753,1435,2614,487,340,1300,75,52,121,38
1,1,21905,1796,140,6300,175,210,10.1,7.1,169,1265,4290,1753,1435,2614,475,340,1300,75,52,121,38
1,1,23300,1796,140,6300,175,190,11.2,7.7,184,1278,4290,1753,1435,2614,487,340,1300,75,52,121,38
1,1,22460,1796,140,6300,175,210,10.1,7.1,169,1265,4290,1753,1435,2614,475,340,1300,75,52,121,38
1,1,23855,1796,140,6300,175,190,11.2,7.7,184,1278,4290,1753,1435,2614,487,340,1300,75,52,121,38
1,1,23775,1598,180,5500,230,223,8.2,7.7,185,1335,4290,1753,1435,2614,475,340,1500,75,52,108,38
1,1,24105,1598,180,5500,230,223,8.2,7.7,185,1335,4290,1753,1435,2614,475,340,1500,75,52,108,38
1,1,24490,1998,200,5400,262,231,8.1,9.3,223,1365,4290,1753,1435,2614,475,340,1500,75,52,135,38
1,1,24820,1998,200,5400,262,231,8.1,9.3,223,1365,4290,1753,1435,2614,475,340,1500,75,52,135,38
1,1,30500,1998,240,5600,320,244,6.4,9.2,221,1393,4290,1794,1405,2614,447,340,0,75,52,135,38
2,1,19355,1248,90,4000,200,174,13.6,5.1,137,1320,4290,1753,1435,2614,475,340,1300,75,52,200,38
2,1,20125,1248,90,4000,200,174,15.1,5.2,138,1320,4290,1753,1435,2614,475,340,1300,75,52,200,38
2,1,20760,1248,90,4000,200,174,13.6,5.1,137,1320,4290,1753,1435,2614,475,340,1300,75,52,200,38
2,1,21530,1248,90,4000,200,174,15.1,5.2,138,1320,4290,1753,1435,2614,475,340,1300,75,52,200,38
2,1,22025,1248,90,4000,200,174,13.6,5.1,137,1320,4290,1753,1435,2614,475,340,1300,75,52,200,38
2,1,22795,1248,90,4000,200,174,15.1,5.2,138,1320,4290,1753,1435,2614,475,340,1300,75,52,200,38
2,1,20145,1910,100,3500,260,182,12.2,5.8,154,1375,4290,1753,1435,2614,475,340,1400,75,52,308,38
2,1,21550,1910,100,3500,260,182,12.2,5.8,154,1375,4290,1753,1435,2614,475,340,1400,75,52,308,38
2,1,22815,1910,100,3500,260,182,12.2,5.8,154,1375,4290,1753,1435,2614,475,340,1400,75,52,308,38
2,1,23370,1910,100,3500,260,182,12.2,5.8,154,1375,4290,1753,1435,2614,475,340,1400,75,52,308,38
2,1,20445,1686,110,3800,260,187,11.6,5.4,143,1345,4290,1753,1435,2614,475,340,1400,75,52,262,38
2,1,21850,1686,110,3800,260,187,11.6,5.4,143,1345,4290,1753,1435,2614,475,340,1400,75,52,262,38
2,1,23115,1686,110,3800,260,187,11.6,5.4,143,1345,4290,1753,1435,2614,475,340,1400,75,52,262,38
2,1,23670,1686,110,3800,260,187,11.6,5.4,143,1345,4290,1753,1435,2614,475,340,1400,75,52,262,38
2,1,20445,1686,110,3800,260,188,11.9,4.5,119,1345,4290,1753,1435,2614,475,340,1000,75,52,262,38
2,1,21850,1686,110,3800,260,188,11.9,4.5,119,1345,4290,1753,1435,2614,475,340,1000,75,52,262,38
2,1,23115,1686,110,3800,260,188,11.9,4.5,119,1345,4249,1753,1460,2614,475,340,1000,75,0,262,38
2,1,23670,1686,110,3800,260,188,11.9,4.5,119,1345,4290,1753,1435,2614,475,340,1000,75,52,262,38
2,1,24430,1910,120,3250,280,190,11.4,6.9,186,1408,4290,1753,1435,2614,487,340,1500,75,52,308,38
2,1,25695,1910,120,3250,280,190,11.4,6.9,186,1408,4290,1753,1435,2614,487,340,1500,75,52,308,38
2,1,26250,1910,120,3250,280,190,11.4,6.9,186,1408,4290,1753,1435,2614,487,340,1500,75,52,308,38
2,1,23070,1686,125,4000,280,197,10.4,5.4,143,1345,4290,1753,1435,2614,475,340,1400,75,52,262,38
2,1,24335,1686,125,4000,280,197,10.4,5.4,143,1345,4290,1753,1435,2614,475,340,1400,75,52,262,38
2,1,24890,1686,125,4000,280,197,10.4,5.4,143,1345,4290,1753,1435,2614,475,340,1400,75,52,262,38
2,1,23855,1910,150,4000,320,210,8.9,5.8,154,1405,4290,1753,1435,2614,475,340,1500,75,52,308,38
2,1,25120,1910,150,4000,320,210,8.9,5.8,154,1405,4290,1753,1435,2614,475,340,1500,75,52,308,38
2,1,25675,1910,150,4000,320,210,8.9,5.8,154,1405,4290,1753,1435,2614,475,340,1500,75,52,308,38
1,1,16900,1364,90,5600,125,178,13.7,6.1,146,1240,4249,1753,1460,2614,475,380,1000,75,52,94,38
1,1,17670,1364,90,5600,125,176,15.2,5.9,141,1240,4249,1753,1460,2614,475,380,1000,75,52,94,38
1,1,18160,1364,90,5600,125,178,13.7,6.1,146,1240,4249,1753,1460,2614,475,380,1000,75,52,94,38
1,1,18930,1364,90,5600,125,176,15.2,5.9,141,1240,4249,1753,1460,2614,475,380,1000,75,52,94,38
1,1,19300,1364,90,5600,125,178,13.7,6.1,146,1240,4249,1753,1460,2614,475,380,1000,75,52,94,38
1,1,20070,1364,90,5600,125,176,15.2,5.9,141,1240,4249,1753,1460,2614,475,380,1000,75,52,94,38
1,1,18500,1598,115,6000,155,191,11.6,6.5,155,1270,4249,1753,1460,2614,475,380,1200,75,52,108,38
1,1,19270,1598,115,6000,155,192,12.6,6.3,151,1270,4249,1753,1460,2614,475,380,1200,75,52,108,38
1,1,19760,1598,115,6000,155,191,11.6,6.5,155,1270,4249,1753,1460,2614,475,380,1200,75,52,108,38
1,1,20530,1598,115,6000,155,192,12.6,6.3,151,1270,4249,1753,1460,2614,475,380,1200,75,52,108,38
1,1,20900,1598,115,6000,155,191,11.6,6.5,155,1270,4249,1753,1460,2614,475,380,1200,75,52,108,38
