Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Shape,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes
figure_descendingmarkersize60_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],60,0.2415666267297065,0.4261829853057861,0.083796542745373,0.4305741786956787,0.9472219036794256,0.6244609355926514,0.224242429285482,0.414501428604126,0.2686666666666666,0.1482806205749511,21938,0.1444778442382812,0.004,4.357639312744141,0.0292703042104031,0.1240994930267334,2.5324519049651566,0.0107483863830566,-,15.0,107,7,"[{'category': 'group_0', 'number': 5}, {'category': 'group_2', 'number': 2}]"
figure_descendingmarkersize110_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],110,0.1910143708494611,0.4845037460327148,0.0612927401059063,0.4824883937835693,1.165087813677491,0.7101678848266602,0.1787599755008034,0.4725708961486816,0.1946666666666666,0.1593203544616699,31384,0.1597979068756103,0.004,0.1087632179260253,0.0292703042104031,0.120917797088623,2.5324519049651566,0.0098180770874023,-,15.0,114,7,"[{'category': 'group_0', 'number': 5}, {'category': 'group_2', 'number': 2}]"
figure_descendingmarkersize160_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber0,1500,3,['lip_cluster' 'cluster'],160,0.1639761937215759,0.5576627254486084,0.0504125566370264,0.5732676982879639,1.5490808030675949,0.728797197341919,0.1538181502474439,0.5313785076141357,0.1486666666666666,0.1717450618743896,37647,0.1721577644348144,0.004,0.1067984104156494,0.0292703042104031,0.1232831478118896,2.5324519049651566,0.010854959487915,-,15.0,114,7,"[{'category': 'group_0', 'number': 5}, {'category': 'group_2', 'number': 2}]"
figure_category_basedmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],10,0.7941609057462513,0.3441181182861328,0.78313796833802,4.518118143081665,0.8282764765536622,0.5467331409454346,0.8323214335779963,0.3468658924102783,0.9513333333333334,0.2278511524200439,3462,0.1277604103088379,0.0,0.114398717880249,0.0307804871659219,0.1514205932617187,4.242355899634827,0.0112366676330566,-,15.0,26,0,[]
figure_category_basedmarkersize60_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],60,0.5305656228441403,0.4349141120910644,0.5220350269039459,0.4347419738769531,0.6153010394046019,0.6210172176361084,0.5956300528274515,4.438245296478272,0.6026666666666667,0.2313466072082519,35010,0.1411530971527099,0.0,0.121645450592041,0.0307804871659219,0.1502141952514648,4.242355899634827,0.0108604431152343,-,15.0,260,2,"[{'category': 'group_0', 'number': 2}]"
figure_category_basedmarkersize110_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],110,0.4518395815099632,0.5000894069671631,0.4461027152015622,0.4938371181488037,0.5641299655127635,0.6833617687225342,0.5227015514665676,0.5061657428741455,0.3693333333333333,4.419114589691162,56310,0.1639370918273925,0.0,0.1164524555206298,0.0307804871659219,0.1500887870788574,4.242355899634827,0.0109751224517822,-,15.0,491,2,"[{'category': 'group_0', 'number': 2}]"
figure_category_basedmarkersize160_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],160,0.4089107078614866,0.5675902366638184,0.4048169724994485,0.5675156116485596,0.5458484880142429,0.7741508483886719,0.4837074415124172,0.5511322021484375,0.266,0.2183151245117187,68841,0.1810274124145507,0.0,4.190800666809082,0.0307804871659219,0.1644289493560791,4.242355899634827,0.0103960037231445,-,15.0,649,2,"[{'category': 'group_0', 'number': 2}]"
figure_ascendingmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],10,0.877456367132799,0.3631064891815185,0.8400230107136464,0.3574385643005371,0.7966958310376133,0.5443832874298096,0.8819296738187554,0.3438491821289062,0.9513333333333334,0.2002046108245849,3462,0.128986120223999,0.0,0.1243679523468017,0.0307804871659219,0.1577901840209961,4.242355899634827,0.0136275291442871,-,15.0,24,0,[]
figure_ascendingmarkersize60_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],60,0.6750856810281989,0.4399507045745849,0.6289564581036731,0.4457149505615234,0.5369182404779123,0.6325149536132812,0.6869814810524832,0.4240009784698486,0.6026666666666667,0.2445111274719238,35010,0.151712417602539,0.0,0.1182644367218017,0.0307804871659219,0.1574184894561767,4.242355899634827,0.0108730792999267,-,15.0,64,0,[]
figure_ascendingmarkersize110_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],110,0.6149503632685059,0.5014753341674805,0.5723368357449627,4.722639083862305,0.4516454747799213,0.7025501728057861,0.6296445495556466,0.488760232925415,0.3693333333333333,0.2211711406707763,56310,0.1740589141845703,0.0,0.1160609722137451,0.0307804871659219,0.1540536880493164,4.242355899634827,0.0103123188018798,-,15.0,131,0,[]
figure_ascendingmarkersize160_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],160,0.586573582966833,0.5756411552429199,0.545494045852867,0.5745224952697754,0.4015851745071674,4.908045291900635,0.6034612798029688,0.5768406391143799,0.266,0.2195732593536377,68841,0.1772682666778564,0.0,0.1138253211975097,0.0307804871659219,0.1567528247833252,4.242355899634827,0.0123405456542968,-,15.0,192,0,[]
figure_descendingmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],10,0.7138062840567503,0.3512141704559326,0.6996556957987801,0.3528230190277099,0.8581967831105664,0.5509433746337891,0.7609035660995767,4.787559747695923,0.9513333333333334,0.205289602279663,3462,0.140763521194458,0.0,0.1436028480529785,0.0307804871659219,0.152313232421875,4.242355899634826,0.0096800327301025,-,15.0,24,0,[]
figure_descendingmarkersize60_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],60,0.4341255788292008,0.4463152885437011,0.4187520505205301,0.4304280281066894,0.6852037190187491,0.6312804222106934,0.5019203734332184,0.4188587665557861,0.6026666666666667,0.2454314231872558,35010,4.607765197753906,0.0,0.1156268119812011,0.0307804871659219,0.1546556949615478,4.242355899634826,0.0106024742126464,-,15.0,31,3,"[{'category': 'group_2', 'number': 1}, {'category': 'group_0', 'number': 2}]"
figure_descendingmarkersize110_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],110,0.3415175926659798,0.5091962814331055,0.3248671429062124,0.5062968730926514,0.6890644196708557,0.7012076377868652,0.4093478619537987,0.5419461727142334,0.3693333333333333,0.2176356315612793,56310,0.1676645278930664,0.0,0.1182305812835693,0.0307804871659219,0.1535961627960205,4.242355899634826,0.0115225315093994,-,15.0,31,3,"[{'category': 'group_2', 'number': 1}, {'category': 'group_0', 'number': 2}]"
figure_descendingmarkersize160_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber1,1500,3,['cluster'],160,0.2911490981678915,0.5869307518005371,0.2739859390846124,0.5659370422363281,0.7353418408575694,0.8056819438934326,0.3576936980497299,0.5517497062683105,0.266,0.2221145629882812,68841,0.1838476657867431,0.0,0.1153810024261474,0.0307804871659219,0.1525640487670898,4.242355899634826,0.0116477012634277,-,15.0,32,4,"[{'category': 'group_2', 'number': 2}, {'category': 'group_0', 'number': 2}]"
figure_category_basedmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],10,0.4265297197348031,0.35365891456604,0.3191630825631462,0.3483831882476806,0.7964116566163605,0.5504262447357178,0.5357243379648011,0.3430285453796386,0.7166666666666667,0.1538705825805664,5361,0.1265032291412353,0.0066666666666666,0.1196920871734619,0.0303199971282905,0.2000467777252197,2.3897354553738195,0.0105621814727783,-,15.0,179,1,"[{'category': 'group_0', 'number': 1}]"
figure_category_basedmarkersize60_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],60,0.2193592469993682,0.4216070175170898,0.1319878626437944,0.4136266708374023,0.7823658200332159,5.235841035842896,0.2919608265112571,0.410750150680542,0.2626666666666666,0.1612601280212402,24223,0.1441903114318847,0.0066666666666666,0.1127064228057861,0.0303199971282905,0.2015659809112548,2.3897354553738195,0.0108509063720703,-,15.0,667,19,"[{'category': 'group_0', 'number': 14}, {'category': 'group_1', 'number': 5}]"
figure_category_basedmarkersize110_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],110,0.1708838211014179,0.4842140674591064,0.0956842758221917,0.5123679637908936,1.0458158227058654,0.6812005043029785,0.2311437710611559,4.830713272094727,0.17,0.1685736179351806,32781,0.1626725196838379,0.0066666666666666,0.1177306175231933,0.0303199971282905,0.2009861469268798,2.3897354553738195,0.0107421875,-,15.0,867,19,"[{'category': 'group_0', 'number': 14}, {'category': 'group_1', 'number': 5}]"
figure_category_basedmarkersize160_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],160,0.1465849861554269,0.5503277778625488,0.0802037098008515,0.5399391651153564,1.55629319583164,0.7298541069030762,0.1998572174215807,0.5540869235992432,0.136,0.1730036735534668,38052,4.856130838394165,0.0066666666666666,0.1090650558471679,0.0303199971282905,0.2029469013214111,2.3897354553738195,0.0117495059967041,-,15.0,962,19,"[{'category': 'group_0', 'number': 14}, {'category': 'group_1', 'number': 5}]"
figure_ascendingmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],10,0.7007243467573532,0.3450710773468017,0.6755169635736199,0.3653180599212646,0.5925825409403431,0.5466747283935547,0.7315297557227098,0.3428237438201904,0.7166666666666667,0.1545886993408203,5361,0.1308097839355468,0.0066666666666666,4.837516784667969,0.0303199971282905,0.2038516998291015,2.3897354553738195,0.0114657878875732,-,15.0,87,1,"[{'category': 'group_1', 'number': 1}]"
figure_ascendingmarkersize60_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],60,0.5529975154370599,0.4413836002349853,0.5310775422341778,0.4219975471496582,0.3327123221762438,0.6284494400024414,0.5385141804152245,0.4197063446044922,0.2626666666666666,0.1640222072601318,24223,0.1578249931335449,0.0066666666666666,0.1195151805877685,0.0303199971282905,0.2044126987457275,2.3897354553738195,0.0108692646026611,-,15.0,253,4,"[{'category': 'group_1', 'number': 4}]"
figure_ascendingmarkersize110_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],110,0.5096646869496028,0.506028413772583,0.5032417582244031,5.079193592071533,0.2461096015881052,0.6795873641967773,0.4977349997732025,0.4758553504943847,0.17,0.1653034687042236,32781,0.1618783473968505,0.0066666666666666,0.111565351486206,0.0303199971282905,0.2020528316497802,2.3897354553738195,0.0108187198638916,-,15.0,419,5,"[{'category': 'group_1', 'number': 4}, {'category': 'group_2', 'number': 1}]"
figure_ascendingmarkersize160_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],160,0.481348338586373,0.5554506778717041,0.4862409843373582,0.541496753692627,0.1941352410634079,5.310495615005493,0.4714400273907608,0.5442957878112793,0.136,0.1819479465484619,38052,0.1986360549926757,0.0066666666666666,0.113558292388916,0.0303199971282905,0.2011158466339111,2.3897354553738195,0.0106430053710937,-,15.0,532,5,"[{'category': 'group_1', 'number': 4}, {'category': 'group_2', 'number': 1}]"
figure_descendingmarkersize10_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],10,0.4219971954008709,0.352130651473999,0.3188533106148237,0.3454256057739258,0.8172661822356748,0.5496587753295898,0.5343414509823745,4.769800186157227,0.7166666666666667,0.1554114818572998,5361,0.1269721984863281,0.0066666666666666,0.1171088218688964,0.0303199971282905,0.2054471969604492,2.3897354553738195,0.0105030536651611,-,15.0,81,1,"[{'category': 'group_0', 'number': 1}]"
figure_descendingmarkersize60_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],60,0.2102593927219898,0.4294397830963135,0.1310289539009566,0.4205210208892822,0.8249068753744363,0.620612382888794,0.2874554360317229,0.4325771331787109,0.2626666666666666,0.1475274562835693,24223,0.1401147842407226,0.0066666666666666,4.504318237304688,0.0303199971282905,0.2163074016571045,2.3897354553738195,0.0117299556732177,-,15.0,132,19,"[{'category': 'group_0', 'number': 14}, {'category': 'group_1', 'number': 5}]"
figure_descendingmarkersize110_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],110,0.1601475084149436,0.486196756362915,0.0942332336119819,0.4857020378112793,1.1079678759207994,0.6943237781524658,0.2248833729418889,0.4705355167388916,0.17,0.1677145957946777,32781,0.162316083908081,0.0066666666666666,0.1181592941284179,0.0303199971282905,0.1996450424194336,2.3897354553738195,0.0107274055480957,-,15.0,145,19,"[{'category': 'group_0', 'number': 14}, {'category': 'group_1', 'number': 5}]"
figure_descendingmarkersize160_clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,clusternumber3_datanumber500_testnumbercategorylarge_repeatnumber2,1500,3,['lip_cluster' 'linear' 'cluster'],160,0.1351966922367091,0.5360279083251953,0.0784747317190081,0.5488710403442383,1.5834521042080412,0.7351727485656738,0.1925875900858277,0.5430400371551514,0.136,0.1838479042053222,38052,0.1773502826690673,0.0066666666666666,0.1142928600311279,0.0303199971282905,0.202005386352539,2.3897354553738195,0.0107746124267578,-,15.0,156,19,"[{'category': 'group_0', 'number': 14}, {'category': 'group_1', 'number': 5}]"
figure_category_basedmarkersize10_clusternumber3_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber3_datanumber500_testnumbercategorymedium_repeatnumber0,1500,3,['cluster' 'lip_cluster'],10,0.2643969268178868,0.3429510593414306,0.1026576154189549,4.662545442581177,0.3465612350532543,0.5523731708526611,0.2028598725982997,0.3391032218933105,0.5313333333333333,0.1350409984588623,5708,0.1224656105041503,0.0126666666666666,0.1110157966613769,0.0292709033023255,0.2699637413024902,2.035769684111309,0.0098505020141601,-,15.0,300,35,"[{'category': 'group_1', 'number': 4}, {'category': 'group_0', 'number': 31}]"
figure_category_basedmarkersize60_clusternumber3_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber3_datanumber500_testnumbercategorymedium_repeatnumber0,1500,3,['cluster' 'lip_cluster'],60,0.1630963672449449,0.4282770156860351,0.0499930534437836,0.4119112491607666,0.2100781009257838,0.6111037731170654,0.1293848308631706,4.62997841835022,0.1953333333333333,0.1343345642089843,17404,0.1354498863220214,0.0126666666666666,0.1170406341552734,0.0292709033023255,0.2693111896514892,2.035769684111309,0.0108668804168701,-,15.0,857,55,"[{'category': 'group_1', 'number': 4}, {'category': 'group_0', 'number': 51}]"
figure_category_basedmarkersize110_clusternumber3_datanumber500_testnumbercategorymedium_repeatnumber0,clusternumber3_datanumber500_testnumbercategorymedium_repeatnumber0,1500,3,['cluster' 'lip_cluster'],110,0.1474921613233693,0.4786458015441894,0.0402005183096918,0.4811735153198242,0.1887007740057049,0.6731436252593994,0.1157883753844821,0.4897794723510742,0.118,0.1540803909301757,23035,4.659663200378418,0.0126666666666666,0.1133759021759033,0.0292709033023255,0.2613441944122314,2.035769684111309,0.0108540058135986,-,15.0,1002,55,"[{'category': 'group_1', 'number': 4}, {'category': 'group_0', 'number': 51}]"
